,0
187,-0.681623773341
188,-0.390793063962
189,-0.519434478202
190,-0.78094565072
191,-0.730448258523
192,-0.953261671621
193,-0.959225358928
194,-0.708865458208
195,-1.0667759425
196,-0.914290272197
197,-0.653670078012
198,-0.627162620784
199,-0.974595276212
200,-0.833801475212
201,-0.827859425012
202,-0.687117703109
203,-0.166068331694
204,-0.322436022885
205,-0.386870734306
206,-0.283902114008
207,-0.461725102149
208,-0.986004091286
209,-0.832557923181
210,-0.835139101112
211,-0.75618140753
212,-0.516010922254
213,-0.394194267696
214,-0.882565954182
215,-0.39579766727
216,-0.891299298307
217,-1.01937118969
218,-0.33458395846
219,-0.472119529442
220,-0.932001330708
221,-0.478971924403
222,-0.49567730544
223,-0.613767828442
224,-0.562407680938
225,-0.676886288634
226,-0.681602036059
227,-0.833728038227
228,-0.37671778689
229,-0.72150476642
230,-0.692645054897
231,-0.928053099033
232,-0.393726382665
233,-0.637498308579
234,-0.789318177653
235,-0.568922638226
236,-0.560022388013
237,-1.13019054311
238,-0.57418557377
239,-0.865000627232
240,-0.58630224853
241,-0.443271397924
242,-0.833422798584
243,-0.495249951593
244,-0.58424086378
245,-0.857416164695
246,-0.72182121239
247,-0.851277732234
248,-0.845904204165
249,-0.54143096517
250,-0.52770370472
251,-0.544526016696
252,-0.252833114502
253,-0.358524375739
254,-0.680340692664
255,-1.06670330079
256,-0.429467055272
257,-0.376313568015
258,-0.785793479556
259,-0.455905864896
260,-0.355946259202
261,-0.751735731937
262,-0.791064177322
263,-0.243096790714
264,-0.514788365293
265,-0.616206368651
266,-1.28974513441
267,-0.320726045542
268,-0.727313970738
269,-0.430603596296
270,-0.3175297891
271,-0.748082471837
272,-0.937513787263
273,-1.09528672315
274,-0.586334070854
275,-0.761750452367
276,-0.635294451049
277,-0.763339120112
278,-0.657246924126
279,-0.615725259133
280,-0.490906424179
281,-0.414827155249
282,-0.951202790472
283,-0.86753439925
284,-0.572853581044
285,-0.624546176378
286,-0.855820611072
287,-0.549302894351
288,-0.166185156779
289,-0.650853460072
290,-0.505078043128
291,-0.623691912104
292,-0.854118342795
293,-0.797625015911
294,-0.547734578267
295,-0.563049407288
296,-0.81387261042
297,-0.873210527254
298,-0.377129846198
299,-0.752234433702
300,-0.684014892807
301,-1.20157663857
302,-0.650478440891
303,-0.669379859802
304,-0.361412645464
305,-0.0490554551043
306,-0.538619424943
307,-0.481057158237
308,-0.497781566299
309,-0.548209399653
310,-0.482895996918
311,-0.724371948734
312,-0.941250277845
313,-0.981866259061
314,-0.387230243673
315,-0.413316521739
316,-0.77583466666
317,-0.378695377062
318,-0.355696049973
319,-0.457886048992
320,-0.794412915794
321,-0.465384002048
322,-0.0344942734945
323,-0.408799934939
324,-0.934371238041
325,-0.620125484969
326,-1.09571014287
327,-0.54370020155
328,-0.740337880192
329,-0.843817243539
330,-1.20671960253
331,-0.414940557227
332,-0.418079202783
333,-0.896780920457
334,-0.64283746017
335,-1.18857433744
336,-0.520054012411
337,-0.195745476131
338,-0.594302882381
339,-0.702973679495
340,-0.340381400088
341,-0.663435418356
342,-1.23418766355
343,-0.321590854442
344,-0.67932582593
345,-0.568917946459
346,-0.609234750839
347,-0.444028090558
348,-0.961398666257
349,-0.606459752308
350,-0.678504688785
351,-0.390520844642
352,-0.64521238031
353,-0.367719490299
354,-0.552086187849
355,-0.396724150109
356,-0.470424956503
357,-0.412459246547
358,-0.513459144462
359,-1.01085600217
360,-0.437567825686
361,-0.365400873394
362,-0.595352082
363,-0.516516003637
364,-0.577246342014
365,-0.273508768649
366,-0.630434772568
367,-0.449055683706
368,-0.53051504098
369,-0.93218911247
370,-0.623930622095
371,-0.913046098802
372,-1.2743745658
373,-0.374849575757
374,-0.720252237394
375,-0.445937960794
376,-0.67009567514
377,-1.15565207245
378,-0.557764713965
379,-0.488480844887
380,-0.291982746953
381,-0.463345122365
382,-0.590943170148
383,-0.329971173369
384,-0.333056058353
385,-0.751502343621
386,-0.972530157634
387,-0.722026099326
388,-0.569961334239
389,-0.681923743509
390,-0.481097490863
391,-0.610227341201
392,-0.321895331729
393,-0.572725282165
394,-0.687369315021
395,-0.505185850557
396,-0.401542107663
397,-0.64254533329
398,-0.588071905228
399,-0.434192870949
400,-0.491692030215
401,-0.343484970952
402,-0.948767466528
403,-0.436393877667
404,-0.876152713297
405,-1.05599807068
406,-0.671747819679
407,-0.694110390927
408,-0.867348824024
409,-0.576652649013
410,-0.665781670962
411,-0.429690231939
412,-0.470893302833
413,-0.530738828995
414,-0.312830148816
415,-0.86108361992
416,-0.279529084251
417,-0.65003963427
418,-0.749394286311
419,-1.02156420567
420,-0.463432669743
421,-0.832956185355
422,-1.15164384214
423,-0.956775821548
424,-0.927732951554
425,-0.479944141639
426,-0.980319559957
427,-0.833749179311
428,-0.337212858846
429,-0.42236662124
430,-0.743494681517
431,-0.755304251275
432,-0.932304250038
433,-0.392621213266
434,-0.628403739846
435,-0.389198773815
436,-0.804702352047
437,-0.63799804856
438,-0.867363409789
439,-0.666761374397
440,-0.718604809043
441,-0.179060593823
442,-0.745548146567
443,-0.835406072163
444,-0.561317928379
445,-0.322271238661
446,-0.429017883001
447,-1.07426355504
448,-0.47290186684
449,-0.315067624701
450,-0.733765646979
451,-0.342128301912
452,-0.524783694354
453,-0.409298492284
454,-0.382805240548
455,-0.942006069107
456,-0.828353897555
457,-0.382813289296
458,-0.635000542777
459,-0.586144698804
460,-0.806598487361
461,-1.12541073804
462,-0.577217948089
463,-0.688658878684
464,-1.15055948335
465,-0.742834380048
466,-1.25041175156
467,-0.872625101715
468,-0.574211699074
469,-1.10563221289
470,-0.665250971879
471,-0.613271229602
472,-0.613258757016
473,-0.449189336889
474,-0.358035478473
475,-1.33593996886
476,-0.221981044846
477,-0.343840388394
478,-0.296987124492
479,-0.494965060022
480,-0.500928869603
481,-0.957613006767
482,-0.525137550325
483,-1.13522062771
484,-0.435460964664
485,-0.352718017386
486,-0.979716357652
487,-0.58379807013
488,-0.954690519009
489,-0.968745466602
490,-0.506045467914
491,-0.671785131028
492,-1.15323972134
493,-0.459846599939
494,-0.949415685737
495,-0.37926171419
496,-0.484894244408
497,-1.06137755841
498,-0.375451792212
499,-0.729977398329
500,-0.746584646975
501,-0.334506787838
502,-0.266246141281
503,-0.362221043066
504,-0.693485999367
505,-0.863362858293
506,-1.10932215795
507,-0.654772707524
508,-1.06756226753
509,-0.923157942865
510,-1.14776175129
511,-0.736796867135
512,-0.245618619949
513,-0.729731706361
514,-0.391863305623
515,-1.0277716657
516,-0.766252460651
517,-0.429633806852
518,-0.897322609675
519,-0.446011898654
520,-0.914047805389
521,-0.240363976543
522,-0.337894928267
523,-0.800438196863
524,-0.822357821572
525,-0.440822483736
526,-0.310229567721
527,-0.687208786073
528,-0.556744652539
529,-0.401888706808
530,-0.386682019881
531,-1.10761278388
532,-0.556145243059
533,-0.656337787397
534,-0.426134431669
535,-0.415546420092
536,-0.70829266384
537,-0.429757032963
538,-0.256114002868
539,-0.787267565958
540,-0.444524874136
541,-0.306139922689
542,-0.497246622127
543,-0.4304834339
544,-0.621767529689
545,-0.709861201617
546,-1.32301455757
547,-1.17280160446
548,-0.670912700094
549,-0.651999275117
550,-0.912443295954
551,-0.65545384387
552,-0.652358790915
553,-0.408072209523
554,-1.33881808809
555,-0.612505944898
556,-0.301370727313
557,-0.811235679276
558,-0.621528579036
559,-0.696819027369
560,-0.923700340042
561,-0.558609762139
562,-0.402300306868
563,-0.35598625957
564,-0.466312349726
565,-0.504531393849
566,-0.884584762163
567,-0.773608939832
568,-0.376260689642
569,-0.848703619576
570,-0.328935941767
571,-0.926259843804
572,-0.600088618288
573,-0.545451380621
574,-0.475813832228
575,-0.647754281745
576,-0.720277012332
577,-0.268120492447
578,-1.04820742555
579,-0.388879045063
580,-0.584523589541
581,-1.12105303168
582,-0.657401862702
583,-1.12375593273
584,-0.284786048614
585,-0.173241845124
586,-0.688417140478
587,-0.73944313691
588,-0.875002144939
589,-0.416436093356
590,-0.853588934072
591,-0.62425957321
592,-0.599762395008
593,-0.241910828308
594,-0.872807942691
595,-0.670313825765
596,-0.477063521636
597,-0.498290535521
598,-0.384449664048
599,-0.746812664945
600,-0.588289012541
601,-1.0634670265
602,-0.404818847427
603,-0.352417052857
604,-0.462013585201
605,-0.868120509503
606,-0.52742741424
607,-0.280407092636
608,-0.220249466218
609,-0.540514428955
610,-0.77707337879
611,-0.484859076806
612,-0.240395470907
613,-0.565899163898
614,-0.920061298512
615,-0.60924536061
616,-0.38614631893
617,-0.816219296425
618,-0.673724223591
619,-0.840089470992
620,-1.09804931586
621,-0.509508939357
622,-0.493931279556
623,-0.344967705862
624,-0.645173908889
625,-0.50827094994
626,-0.435206324441
627,-0.944525219347
628,-0.478896578286
629,-0.648792691349
630,-0.507097369275
631,-0.406049260786
632,-0.657270743656
633,-0.63928691575
634,-0.780205822359
635,-0.376256450228
636,-0.736382460813
637,-1.15668145494
638,-0.509342027166
639,-0.825950252792
640,-0.397415017127
641,-0.382089215493
642,-0.603032437517
643,-0.30173520853
644,-0.594127509365
645,-0.544676110687
646,-0.449286362558
647,-0.499522808266
648,-0.403791198752
649,-0.353446748655
650,-0.482443789542
651,-0.664945454533
652,-0.267105418184
653,-0.592984267265
654,-0.306959761561
655,-0.40848364738
656,-0.518419323307
657,-0.673150785774
658,-0.647123745848
659,-0.363769327849
660,-0.92586791338
661,-0.693648076828
662,-0.897459431767
663,-0.553697522102
664,-0.475040819734
665,-0.599736289449
666,-1.0313618223
667,-0.6813978009
668,-0.511353525117
669,-1.53813638974
670,-0.564982566475
671,-0.404736461283
672,-0.701750415497
673,-0.352861881492
674,-0.852154420195
675,-0.309717821497
676,-0.667729733969
677,-0.460410015692
678,-1.17141389352
679,-0.800782373737
680,-0.76597792545
681,-0.312588965578
682,-0.819834583588
683,-0.250608521358
684,-0.910186317399
685,-0.560992550588
686,-0.796614324278
687,-0.804745975198
688,-0.346324543529
689,-0.569794844288
690,-1.30522659008
691,-0.735282987007
692,-0.744389448867
693,-0.777167432482
694,-0.483579900192
695,-0.554278084238
696,-0.267329438535
697,-0.315897448426
698,-0.939562280639
699,-0.723462114416
700,-0.829441843923
701,-0.38630799475
702,-0.12885071357
703,-0.31392227748
704,-0.647471955434
705,-0.463303546444
706,-0.43602340481
707,-0.571479199652
708,-0.801496644786
709,-0.573799565244
710,-0.548616817487
711,-0.935210611673
712,-0.393432743494
713,-0.878082268209
714,-0.7614820031
715,-0.690022036827
716,-0.952948498906
717,-0.666617979844
718,-0.336090730183
719,-0.312770906662
720,-0.178171843651
721,-0.315133839948
722,-0.413465669567
723,-0.400231474113
724,-0.788316227917
725,-0.462152408319
726,-0.910394863952
727,-0.223511717133
728,-0.858615836483
729,-0.943673559225
730,-0.269653181297
731,-0.742699391483
732,-0.497467395482
733,-0.661109783844
734,-0.635456872246
735,-0.375106397098
736,-0.383335774701
737,-0.308440865301
738,-0.270198997053
739,-0.871646035485
740,-0.455324624507
741,-0.592803368261
742,-0.786661010231
743,-0.404671922561
744,-0.719716240963
745,-0.216402717662
746,-0.685793635196
747,-0.418958248726
748,-0.456490553935
749,-0.654588999146
750,-0.209719923352
751,-0.509386021609
752,-0.58170975202
753,-0.969159829145
754,-0.436948580683
755,-0.451961055789
756,-0.782946922469
757,-0.783494730928
758,-0.449551420893
759,-0.727984025661
760,-0.981182705647
761,-0.737264419186
762,-0.76548280348
763,-0.745915260352
764,-0.622153849253
765,-0.435149750427
766,-0.450096407173
767,-1.05577500018
768,-0.919633939683
769,-0.481202532377
770,-0.960104231688
771,-0.430221165267
772,-1.02551563241
773,-0.242866795277
774,-0.340550958403
775,-0.381582730558
776,-0.540716759222
777,-0.561837547937
778,-0.459599461563
779,-0.700701967183
780,-0.477073357364
781,-0.891735155556
782,-1.45979772816
783,-0.995343764681
784,-0.447104926467
785,-0.428070807317
786,-0.737504117571
787,-0.672858811842
788,-0.342247896128
789,-0.739183155959
790,-1.10022089738
791,-1.31627566411
792,-0.641312578434
793,-0.794241616258
794,-0.562778275468
795,-0.499221540016
796,-0.409039621222
797,-0.567516939868
798,-0.243256097001
799,-0.635828014696
800,-0.434521192194
801,-0.847979729611
802,-0.357485938522
803,-0.350877851082
804,-0.776578355046
805,-0.651522405223
806,-0.50207926848
807,-0.429718889077
808,-0.440617048402
809,-0.494858493175
810,-1.05920202588
811,-0.622114607189
812,-0.965699695767
813,-0.275586518349
814,-0.594067647007
815,-0.47282081673
816,-0.680682103016
817,-0.425579530858
818,-0.613117955215
819,-0.846342683875
820,-0.683924939636
821,-0.726496262573
822,-0.847671853545
823,-0.602556179901
824,-0.823666637264
825,-1.12253804054
826,-0.513438537272
827,-0.392538596269
828,-0.668831483376
829,-0.392579009103
830,-0.859705921075
831,-0.339816738712
832,-0.455682078688
833,-0.779531535945
834,-0.240594857542
835,-0.429513054623
836,-0.395517096825
837,-0.380998695261
838,-0.594318593647
839,-0.481313497923
840,-0.504796078109
841,-1.25661132022
842,-0.688331596302
843,-1.09457725177
844,-0.48296592812
845,-0.436337291443
846,-0.648462776377
847,-0.566341317625
848,-0.531633435224
849,-0.594479580693
850,-1.1616123131
851,-0.620736263812
852,-0.958499871994
853,-0.311388149524
854,-0.534004909374
855,-0.337579231444
856,-0.290648690897
857,-0.876527802061
858,-1.12249046962
859,-0.287545107836
860,-0.531389374547
861,-0.463285667974
862,-0.977503710375
863,-0.589248845614
864,-0.428941299959
865,-0.882848205221
866,-0.377182694718
867,-0.595217117992
868,-0.490763097191
869,-0.96461079614
870,-0.839459566004
871,-0.30398271562
872,-0.772321501289
873,-0.348990512914
874,-1.2845497974
875,-0.603627130303
876,-0.801656469619
877,-0.538603182355
878,-0.477804299448
879,-0.377579584906
880,-0.401636749234
881,-1.02352869509
882,-0.473230793763
883,-1.0901243226
884,-0.779716163006
885,-0.919741780982
886,-0.230969286014
887,-0.514569796445
888,-0.42885663355
889,-0.697058482908
890,-1.00653525285
891,-0.308154069663
892,-0.398888088774
893,-1.07296671799
894,-0.32666758245
895,-0.509959217758
896,-0.369713874574
897,-0.207972378668
898,-0.450180843032
899,-0.616805250321
900,-0.348550825606
901,-0.405826435877
902,-0.541450200343
903,-1.09679464903
904,-0.511183901595
905,-0.354415725302
906,-0.325965217219
907,-0.883447034029
908,-0.410686994169
909,-0.523274416259
910,-0.793195091487
911,-0.413266786462
912,-0.36933651112
913,-0.459522773638
914,-0.517486082177
915,-0.531621418176
916,-0.879172829219
917,-0.449476113062
918,-1.31395925591
919,-0.556325490012
920,-0.698046444652
921,-0.413877202872
922,-0.552554744917
923,-1.0325933733
924,-0.260381171978
925,-0.615243516898
926,-0.592251696588
927,-0.835670052228
928,-0.59206905069
929,-1.04501230104
930,-0.342278125844
931,-0.400830016941
932,-0.551686621316
933,-1.1096266874
934,-0.441686474
935,-0.599795635178
936,-0.690538865747
937,-0.939021413892
938,-0.484574330443
939,-0.456114675502
940,-0.425235544471
941,-0.397011436151
942,-0.483178277203
943,-0.536415365728
944,-1.15472591764
945,-0.341203808177
946,-0.60627760412
947,-0.587113198133
948,-0.724270765668
949,-0.53503670893
950,-0.897438438971
951,-0.519956214963
952,-0.352812449471
953,-0.741957110141
954,-0.963286813166
955,-0.683492451325
956,-1.35914917986
957,-0.556389292746
958,-1.03735571067
959,-0.236130522453
960,-0.844375938631
961,-0.326932358097
962,-1.06510065054
963,-0.280189245264
964,-0.642800059189
965,-0.456825432174
966,-0.395170794331
967,-0.902348890254
968,-0.644998367786
969,-0.698873656556
970,-0.877309150558
971,-1.05280292054
972,-0.889890551096
973,-0.805848444125
974,-0.700616347655
975,-0.849286145824
976,-0.473249131941
977,-0.857272168448
978,-0.269983156601
979,-0.385462293516
980,-0.835351055417
981,-0.944715497633
982,-1.16569114608
983,-0.315948792193
984,-0.885820148556
985,-0.81593518945
986,-1.08729774252
987,-0.895100062692
988,-0.587242692477
989,-0.577096769628
990,-0.455895754093
991,-0.46994577973
992,-1.01216593649
993,-0.366705074375
994,-0.776798951928
995,-0.533374019766
996,-0.563930499266
997,-0.844983089887
998,-0.852973793239
999,-0.603613007633
1000,-0.457361761005
1001,-0.803588059271
1002,-0.848031450887
1003,-0.325173442439
1004,-0.14747779119
1005,-0.691007243555
1006,-0.651393422895
1007,-0.683431055517
1008,-0.408821341344
1009,-0.461790280201
1010,-0.565747699479
1011,-0.324749554984
1012,-0.256481518677
1013,-0.564479124821
1014,-0.864394536074
1015,-0.502640919204
1016,-0.796440832909
1017,-0.625668272374
1018,-0.823826118734
1019,-0.45609135549
1020,-0.535691053121
1021,-0.314454573943
1022,-0.668723246336
1023,-1.04020414863
